project_id,worksite_id,worksite_name,award_year,place_fip,geo_id,name,name_w_type,type_code,fips_code,area_land,area_water
723753,7209547,DIDSON Purchase - Sacramento Centerpoint,2005,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
723761,7209623,Petaluma Watershed - org support,2008,56784,0656784,Petaluma,Petaluma city,25,C1,37333943,277684
723762,7209627,Student Contract for Fisheries Data Entry - Sacramento centerpoint,2009,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
723763,7210039,Hooking Mortality Report - HSU CP,1995,02476,0602476,Arcata,Arcata city,25,C1,24399923,5229392
723764,7209994,Junction City Weir,2009,37596,0637596,Junction City,Junction City CDP,57,U1,68728396,87697
723765,7210040,Summer Steelhead Monitoring: Hooking Mortality,1995,02476,0602476,Arcata,Arcata city,25,C1,24399923,5229392
723771,7209675,San Geronimo Creek Parcel 169-012-10,2007,39283,0639283,Lagunitas-Forest Knolls,Lagunitas-Forest Knolls CDP,57,U2,10998147,0
723777,7209709,Creek Days Environmental Education Fair - Fortuna centerpoint,2008,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
723778,7209711,North American Salmon Stronghold Partnership,2008,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
723790,7210351,Marine survival of coho (monitoring) Arcata CP,2011,02476,0602476,Arcata,Arcata city,25,C1,24399923,5229392
723791,7210164,Lower West Barranca - riparian restoration,2011,53476,0653476,Ojai,Ojai city,25,C1,11281691,39811
723792,7210352,CalFish Data Tools - Sacramento CP,2011,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
723798,7210340,California Habitat Restoration Project Database (CHRPD) 2012-2013,2011,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
723802,7210341,PAD: Barrier Inventory for Anadromous Passage Restoration 2012-2013,2011,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
723809,7210298,San Vincente Creek - catch/release reach,2011,07470,0607470,Bonny Doon,Bonny Doon CDP,57,U1,42898133,0
723809,7210300,Kingfisher Flat Hatchery location,2011,07470,0607470,Bonny Doon,Bonny Doon CDP,57,U1,42898133,0
723809,7210293,Scott Creek - catch/release reach,2011,07470,0607470,Bonny Doon,Bonny Doon CDP,57,U1,42898133,0
723809,7210297,San Gregorio Creek - catch/release reach,2011,07470,0607470,Bonny Doon,Bonny Doon CDP,57,U1,42898133,0
723809,7210299,San Lorenzo River - catch/release reach,2011,07470,0607470,Bonny Doon,Bonny Doon CDP,57,U1,42898133,0
723809,7210294,Waddell Creek - catch/release reach,2011,07470,0607470,Bonny Doon,Bonny Doon CDP,57,U1,42898133,0
723820,7210347,San Vicente Creek watershed - restoration plan (planning),2011,07470,0607470,Bonny Doon,Bonny Doon CDP,57,U1,42898133,0
723824,7210358,Coho Salmon and Steelhead Trout Life Cycle Monitoring Station - Capitola CP,2011,11040,0611040,Capitola,Capitola city,25,C1,4129576,213680
723829,7210172,Lagunitas Creek - LWD enhancement project,2011,39283,0639283,Lagunitas-Forest Knolls,Lagunitas-Forest Knolls CDP,57,U2,10998147,0
723841,7210159,Francis Creek - instream structures,2011,23910,0623910,Ferndale,Ferndale city,25,C1,3105843,0
723843,7210165,Connick Creek - habitat enhancement (LWD),2011,28154,0628154,Garberville,Garberville CDP,57,U1,6940712,148102
723848,7210167,Strawberry Creek - riparian treatments,2011,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
723848,7210166,Strawberry Creek - RNSP Reach,2011,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
723848,7210225,Strawberry Creek - upslope crossing 25,2011,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
723848,7210226,Strawberry Creek - upslope crossing 24,2011,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
723848,7210227,Strawberry Creek - upslope crossing 13,2011,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
723851,7210531,San Clemente Dam - removal,2011,11324,0611324,Carmel Valley Village,Carmel Valley Village CDP,57,U1,49166228,507112
723855,7210367,California Coastal Watershed Planning and Assessment Program (2012-13),2011,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
723868,7210475,"2012 Coho Confab - Trinity River, Indian Creek Lodge",2011,83794,0683794,Weaverville,Weaverville CDP,57,U1,33363065,0
723871,7210171,Strawberry Creek riparian restoration,2011,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
723874,7210093,Salmon Creek -  Water Conservation Implementation,2011,07246,0607246,Bodega,Bodega CDP,57,U1,7515783,0
723875,7210370,Fisheries Special Corpsmember,2011,43000,0643000,Long Beach,Long Beach city,25,C1,131345808,70260174
723880,7210371,2013  Salmonid Restoration Annual Conference - Fortuna,2011,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
723880,7210476,2014 Salmonid Restoration Annual Conference - Ventura,2011,65042,0665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,25,C1,56681176,26953060
723884,7210373,Redwood Creek Estuary - restoration planning,2011,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
723885,7210374,Trabuco Creek - fishway at Metrolink RR - design,2011,68028,0668028,San Juan Capistrano,San Juan Capistrano city,25,C1,37374655,0
723891,7210363,South Coast Streams Fisheries Restoration - Carpinteria CP,2011,11446,0611446,Carpinteria,Carpinteria city,25,C1,6704026,17313119
723895,7210375,Terwer Creek  - Off-channel Habitat Restoration Feasibility Study,2011,38702,0638702,Klamath,Klamath CDP,57,U1,44592620,0
723910,7210380,San Geronimo Golf Course - coho habitat restoration planning,2011,86216,0686216,Woodacre,Woodacre CDP,57,U1,4653150,0
723912,7210381,San Geronimo Creek watershed - population monitoring,2011,39283,0639283,Lagunitas-Forest Knolls,Lagunitas-Forest Knolls CDP,57,U2,10998147,0
723914,7210382,Marin Slough - enhancement design,2011,23042,0623042,Eureka,Eureka city,25,C1,24698637,13130764
723925,7210163,Mission Creek - fish passage improvements,2011,69070,0669070,Santa Barbara,Santa Barbara city,25,C1,50523520,58265316
723930,7210143,Pine Gulch Creek - pond 3B,2011,07316,0607316,Bolinas,Bolinas CDP,57,U1,15090532,0
723930,7210144,Pine Gulch Creek - pond 3A,2011,07316,0607316,Bolinas,Bolinas CDP,57,U1,15090532,0
723930,7210137,Pine Gulch Creek - pond 1B,2011,07316,0607316,Bolinas,Bolinas CDP,57,U1,15090532,0
723930,7210136,Pine Gulch Creek - pond 1A,2011,07316,0607316,Bolinas,Bolinas CDP,57,U1,15090532,0
723930,7210141,Pine Gulch Creek - pond 2,2011,07316,0607316,Bolinas,Bolinas CDP,57,U1,15090532,0
723932,7210384,Navarro River - capacity building to support coho recovery,2011,56868,0656868,Philo,Philo CDP,57,U1,5353556,0
723938,7210385,AmeriCorps Watershed Stewards Project - Service Year 19,2011,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
723940,7210386,South-Southern California Steelhead Watershed Coalition,2011,66000,0666000,San Diego,San Diego city,25,C1,844036546,120533495
723944,7210364,Zuma Creek County Beach - arizona crossing replacement design,2011,45246,0645246,Malibu,Malibu city,25,C1,51403234,205274315
723951,7209999,ERWIG Technical Advisors,2008,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
723974,7210035,Pilarcitos Creek Stream Gage Support,2008,31708,0631708,Half Moon Bay,Half Moon Bay city,25,C1,16167307,27799
723978,7210045,Janes Creek Watershed - assessment,2008,02476,0602476,Arcata,Arcata city,25,C1,24399923,5229392
723983,7210320,White Property - LWD,2008,39283,0639283,Lagunitas-Forest Knolls,Lagunitas-Forest Knolls CDP,57,U2,10998147,0
723990,7210328,Ojai Valley Trail Bridge,2008,53182,0653182,Oak View,Oak View CDP,57,U1,8822791,0
723991,7210329,Snorkel Shoe Support - Santa Monica Bay,2008,44000,0644000,Los Angeles,Los Angeles city,25,C1,1215978552,83031312
723993,7210334,"Yreak, CA - Upper Klamath River Coho Salmon Workshop",2009,86944,0686944,Yreka,Yreka city,25,C1,25861889,188154
723996,7210330,Mission Creek watershed (HUC12) - high flow monitoring,2009,69070,0669070,Santa Barbara,Santa Barbara city,25,C1,50523520,58265316
723997,7210557,California Habitat Restoration Project Database (CHRPD) 2013-2014,2012,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
724015,7210441,McNell Creek - non native plant removal area,2012,53476,0653476,Ojai,Ojai city,25,C1,11281691,39811
724028,7210561,Fish Passage Design and Engineering Workshop - Santa Maria,2012,69196,0669196,Santa Maria,Santa Maria city,25,C1,59078451,1575636
724029,7210452,Larson Creek (San Geronimo Golf Course) bank stabilization,2012,39283,0639283,Lagunitas-Forest Knolls,Lagunitas-Forest Knolls CDP,57,U2,10998147,0
724045,7210566,Muir Beach - monitoring of Redwood Creek restoration,2012,49950,0649950,Muir Beach,Muir Beach CDP,57,U1,1276408,0
724046,7210567,Redwood Creek basin - distribution and abundance monitoring,2012,02476,0602476,Arcata,Arcata city,25,C1,24399923,5229392
724047,7210569,Lower Redwood Creek - adundance monitoring,2012,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
724048,7210570,Topanga Creek watershed (Garapito HUC 12) adult and juvenile steelhead monitoring,2012,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724055,7210572,Fortuna Boulevard's Strongs Creek Culvert Replacement Design,2012,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
724058,7210580,Trancas Lagoon Restoration Conceptual Design Plan,2012,45246,0645246,Malibu,Malibu city,25,C1,51403234,205274315
724065,7210582,Salmonid Restoration Federation Steelhead Summit - Ventura River,2012,65042,0665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,25,C1,56681176,26953060
724066,7210511,Thurston Creek - LWD reach,2012,07246,0607246,Bodega,Bodega CDP,57,U1,7515783,0
724068,7210584,Mad Redwood HUC 8 - salmonid monitoring,2012,02476,0602476,Arcata,Arcata city,25,C1,24399923,5229392
724071,7210585,Dominie Creek and Rowdy Creek Fish Passage Feasibility Study location,2012,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
724079,7210587,Fish Habitat Specialist - Los Alamitos center point,2012,17750,0617750,Cypress,Cypress city,25,C1,17127354,22003
724085,7210592,Conception Coast  watershed - So CA Steelhead Monitoring,2012,48844,0648844,Montecito,Montecito CDP,57,U1,23768259,20675380
724091,7210601,Mission Creek bank stabilization and fish passage design,2012,69070,0669070,Santa Barbara,Santa Barbara city,25,C1,50523520,58265316
724096,7210596,NMFS Genetic Laboratory - Santa Cruz,2012,69112,0669112,Santa Cruz,Santa Cruz city,25,C1,32996599,7998548
724101,7210597,"Bale slough: 314-317, 329-331",2012,63400,0663400,Rutherford,Rutherford CDP,57,U1,4350420,10389
724109,7210598,Santa Ynez and Ventura Rivers Technical Training and Education,2012,02868,0602868,Arroyo Grande,Arroyo Grande city,25,C1,15382200,0
724111,7210600,Central and South Coast Restoration Monitoring and Evaluation Program,2012,02868,0602868,Arroyo Grande,Arroyo Grande city,25,C1,15382200,0
724112,7210556,PAD Database Management - Sacramento CP,2012,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
724119,7210606,Big Basin Salmonid Monitoring,2012,69112,0669112,Santa Cruz,Santa Cruz city,25,C1,32996599,7998548
724127,7210955,Bear Creek at Fox Hollow Rd (BCFH),2012,86440,0686440,Woodside,Woodside town,43,C1,29697449,0
724127,7210954,Los Trancos Creek at fire road (LTFR),2012,58380,0658380,Portola Valley,Portola Valley town,43,C1,23524913,3741
724127,7210607,Los Trancos Rd (LTLT),2012,58380,0658380,Portola Valley,Portola Valley town,43,C1,23524913,3741
724144,7210474,Strawberry Creek - coho passage improvement,2012,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
724161,7210473,Ryan Creek sediment reduction sites 405-438,2012,57204,0657204,Pine Hills,Pine Hills CDP,57,U1,26200979,107370
724192,7210389,Lower Terwer Creek - LWD placement,2009,38702,0638702,Klamath,Klamath CDP,57,U1,44592620,0
724194,7210398,Strawberry Creek - riparian restoration,2009,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
724196,7210402,Woodacre Bank Stabilization Project,2009,86216,0686216,Woodacre,Woodacre CDP,57,U1,4653150,0
724204,7210522,Ryan Creek wateshed - erosion prevention planning,2009,57204,0657204,Pine Hills,Pine Hills CDP,57,U1,26200979,107370
724213,7210541,Rowdy Creek Fish Hatchery,2012,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
724225,7210551,Hill Avenue post storm repair,2009,86216,0686216,Woodacre,Woodacre CDP,57,U1,4653150,0
724228,7210709,Central Coast Salmon and Steelhead Program - 1994 Moneterey CP,1994,48872,0648872,Monterey,Monterey city,25,C1,22390414,9365025
724231,7210713,Trout and Trout Fishing in the Classroom - Arroyo Grande CP,2013,02868,0602868,Arroyo Grande,Arroyo Grande city,25,C1,15382200,0
724233,7210702,NOAA Southwest Science Center - NOAA coho captive broodstock,2013,69112,0669112,Santa Cruz,Santa Cruz city,25,C1,32996599,7998548
724237,7210719,Humboldt Bay tribs - juvenile salmonid use in tidal regions.,2013,23042,0623042,Eureka,Eureka city,25,C1,24698637,13130764
724243,7210714,Del Norte County Raising Salmon & Steelhead in the Classroom,2013,17022,0617022,Crescent City,Crescent City city,25,C1,5085115,1169624
724248,7210628,Maria Ygnatio Creek barrier removal- Aijian Barrier,2013,20574,0620574,Eastern Goleta Valley,Eastern Goleta Valley CDP,57,U2,42981068,755513
724253,7210725,CCC Camarillo SH support,2013,44000,0644000,Los Angeles,Los Angeles city,25,C1,1215978552,83031312
724254,7210727,2015 Coho Confab - Westminster Woods,2013,48928,0648928,Monte Rio,Monte Rio CDP,57,U1,4934760,208218
724255,7210728,Redwood Creek - water conservation project (Garberville CP),2013,28154,0628154,Garberville,Garberville CDP,57,U1,6940712,148102
724257,7210729,Temporal monitoring of steelhead and coho - Santa Cruz CP,2013,69112,0669112,Santa Cruz,Santa Cruz city,25,C1,32996599,7998548
724258,7210953,Old Swim Dam,2013,42384,0642384,Loma Mar,Loma Mar CDP,57,U1,4487609,0
724258,7210631,Sequoia Flat Road Crossing - fish passage improvements,2013,42384,0642384,Loma Mar,Loma Mar CDP,57,U1,4487609,0
724259,7210632,Stream gauge modification - Arroyo Grande Creek,2013,02868,0602868,Arroyo Grande,Arroyo Grande city,25,C1,15382200,0
724260,7210730,Orrs Creek - fish passage design project,2013,81134,0681134,Ukiah,Ukiah city,25,C1,12390978,116878
724262,7210731,Topanga Creek watershed - life cycle monitoring,2013,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724263,7210732,San Luis Obispo Creek - fish passage feasibility study,2013,68154,0668154,San Luis Obispo,San Luis Obispo city,25,C1,34458922,379316
724265,7210734,34th SRF Conference - River Lodge,2013,02476,0602476,Arcata,Arcata city,25,C1,24399923,5229392
724265,7210733,33rd SRF Conference - Wells Fargo Center for the Arts,2013,40426,0640426,Larkfield-Wikiup,Larkfield-Wikiup CDP,57,U2,13747228,0
724273,7210735,South Coast Streams Fisheries Restoration - Carpinteria CP,2013,11446,0611446,Carpinteria,Carpinteria city,25,C1,6704026,17313119
724276,7210736,Watershed Stewards Project - Year 21,2013,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
724286,7210650,"Driscoll Ranch sediment reduction - Road 30 and 32, features 21-23, 26, and 34",2013,39318,0639318,La Honda,La Honda CDP,57,U1,11022981,20735
724292,7210738,Passage Assessment Database - Sacramento Centerpoint,2013,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
724311,7210742,Lower Klamath watershed - adult coho redd surveys and abundance estimates,2013,38702,0638702,Klamath,Klamath CDP,57,U1,44592620,0
724316,7210745,Roy's Pools - fish passage design,2013,67070,0667070,San Geronimo,San Geronimo CDP,57,U1,3906938,0
724322,7210747,Fish Habitat Specialist,2013,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
724333,7210748,San Geronimo Creek - enhancement planning project,2013,39283,0639283,Lagunitas-Forest Knolls,Lagunitas-Forest Knolls CDP,57,U2,10998147,0
724334,7210698,Stewart Canyon - riparian restoration,2013,53476,0653476,Ojai,Ojai city,25,C1,11281691,39811
724349,7210752,Napa River Watershed - fish passage design project,2013,09892,0609892,Calistoga,Calistoga city,25,C1,6673845,46827
724363,7210756,Santa Clara River estuary - habitat enhancement design,2013,54652,0654652,Oxnard,Oxnard city,25,C1,68707177,32677585
724365,7210708,Salmon acclimation pens - Pillar Point Harbor,2013,49446,0649446,Moss Beach,Moss Beach CDP,57,U1,5815200,0
724381,7210697,Malibu Creek watershed - non native cray fish removal,2013,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724383,7210757,South Fork Trinity - watershed assessment,2013,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
724418,7210578,Redwood Creek DIDSON,2012,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
724437,7210841,CalTrout Regional Office,2014,65042,0665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,25,C1,56681176,26953060
724438,7210939,Doheny State Beach,2014,53322,0653322,Oceanside,Oceanside city,25,C1,106889690,2296235
724449,7210795,Mill Creek Line Features,2014,34540,0634540,Hoopa,Hoopa CDP,57,U1,52865786,2013972
724449,7210793,Mill Creek,2014,34540,0634540,Hoopa,Hoopa CDP,57,U1,52865786,2013972
724449,7210794,Mill Creek Polygon Features,2014,34540,0634540,Hoopa,Hoopa CDP,57,U1,52865786,2013972
724454,7210923,Topanga Creek,2014,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724485,7210863,Mill Creek,2014,34540,0634540,Hoopa,Hoopa CDP,57,U1,52865786,2013972
724501,7210919,Cahto Creek - stream enhancement reach,2014,40928,0640928,Laytonville,Laytonville CDP,57,U1,13908641,163478
724508,7210864,Mad River Estuary,2014,44910,0644910,McKinleyville,McKinleyville CDP,57,U1,54083206,657148
724518,7210878,Passage Assessment Database 2015- 2016,2014,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
724522,7210883,Las Flores Creek,2014,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724522,7210879,Big Sycamore Creek,2014,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724522,7210880,Trancas Creek,2014,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724522,7210881,Zuma Creek,2014,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724522,7210882,Solstice Creek,2014,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724522,7210884,Topanga Creek,2014,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724530,7210932,San Geronimo Floodplain PD,2014,86216,0686216,Woodacre,Woodacre CDP,57,U1,4653150,0
724531,7210772,Sharber-Peckham,2014,64378,0664378,Salyer,Salyer CDP,57,U1,13662482,113638
724542,7210856,Redwood Creek trib to SF Eel watershed,2014,28154,0628154,Garberville,Garberville CDP,57,U1,6940712,148102
724544,7210845,Redwood Creek,2014,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
724553,7210766,Lindsay Creek,2014,44910,0644910,McKinleyville,McKinleyville CDP,57,U1,54083206,657148
724605,7210857,North Coast - 5 Counties,2015,28154,0628154,Garberville,Garberville CDP,57,U1,6940712,148102
724617,7210870,DroughtBusters,2014,23042,0623042,Eureka,Eureka city,25,C1,24698637,13130764
724628,7210872,Bodega Water Company Treatment Facility,2014,07246,0607246,Bodega,Bodega CDP,57,U1,7515783,0
724631,7210927,York Creek Stream Gage,2014,64140,0664140,St. Helena,St. Helena city,25,C1,12832970,325922
724688,7211046,Topanga Creek,2015,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
724707,7211052,Rohner Creek,2015,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
724711,7211078,Sacramento,2015,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
724723,7211058,Sandia Creek Barrier,2015,23462,0623462,Fallbrook,Fallbrook CDP,57,U1,45429891,47337
724729,7211074,Site 1,2015,33056,0633056,Healdsburg,Healdsburg city,25,C1,11448706,0
724738,7211006,Null_Legacy,2015,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
724758,7211051,Strawberry Creek,2015,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
724760,7211054,Ventura River Watershed,2015,46702,0646702,Meiners Oaks,Meiners Oaks CDP,57,U1,6315365,0
724765,7211037,WSP Main Office,2015,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
724796,7210983,Off-channel habitat design location,2015,07162,0607162,Blue Lake,Blue Lake city,25,C1,1537386,75886
724809,7211077,SYRCL Headquaters,2015,50874,0650874,Nevada City,Nevada City city,25,C1,5661517,9642
725028,7211080,Site 1,2015,57288,0657288,Pinole,Pinole city,25,C1,13218372,17242736
725045,7210973,Null_Legacy,2014,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
725215,7211371,Rohnerville Road Crossing,2016,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
725225,7211379,Powers Creek,2016,07162,0607162,Blue Lake,Blue Lake city,25,C1,1537386,75886
725229,7211430,WSP Main Office,2016,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
725235,7211415,Sonoma Creek Watershed,2016,72646,0672646,Sonoma,Sonoma city,25,C1,7105863,0
725241,7211429,SRF Office,2016,28154,0628154,Garberville,Garberville CDP,57,U1,6940712,148102
725243,7211420,City of Ventura,2016,28154,0628154,Garberville,Garberville CDP,57,U1,6940712,148102
725503,7211104,Program Wide,2017,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
723007,7208909,Lindsay Creek - center point,2007,24008,0624008,Fieldbrook,Fieldbrook CDP,57,U1,27111305,9982
724686,7211029,Big Basin / San Mateo,2015,69112,0669112,Santa Cruz,Santa Cruz city,25,C1,32996599,7998548
724725,7210975,CCC Ukiah,2015,77784,0677784,Talmage,Talmage CDP,57,U1,4117638,4089
724782,7211071,Myers Flat,2015,50146,0650146,Myers Flat,Myers Flat CDP,57,U1,1119279,141837
724782,7211011,Redway,2015,60088,0660088,Redway,Redway CDP,57,U1,3239490,55629
724782,7211016,Garberville,2015,28154,0628154,Garberville,Garberville CDP,57,U1,6940712,148102
724785,7210977,Lower Mill Creek Phase 2,2015,34540,0634540,Hoopa,Hoopa CDP,57,U1,52865786,2013972
725189,7211423,Topanga Creek,2016,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
725196,7211399,DIDSON,2016,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
725196,7211401,Smolt Trap,2016,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
725202,7211409,Pine Gulch Creek,2016,07316,0607316,Bolinas,Bolinas CDP,57,U1,15090532,0
725228,7211373,Lindsay Creek Oxbow,2016,24008,0624008,Fieldbrook,Fieldbrook CDP,57,U1,27111305,9982
725239,7211411,NOAA Fisheries Southwest Fisheries Science Center,2016,69112,0669112,Santa Cruz,Santa Cruz city,25,C1,32996599,7998548
725245,7211385,Below Dwinnel Dam,2016,39728,0639728,Lake Shastina,Lake Shastina CDP,57,U1,10393370,2563420
725511,7211113,MESHR Offices,2017,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
725512,7211114,Roy's Pools,2017,67070,0667070,San Geronimo,San Geronimo CDP,57,U1,3906938,0
725554,7211197,San Geronimo Golf Course,2017,67070,0667070,San Geronimo,San Geronimo CDP,57,U1,3906938,0
725561,7211212,Fish Barrier #1,2017,24008,0624008,Fieldbrook,Fieldbrook CDP,57,U1,27111305,9982
725561,7211213,Fish Barrier #2,2017,24008,0624008,Fieldbrook,Fieldbrook CDP,57,U1,27111305,9982
725575,7211232,Michael Snyder and Carol Stanger,2017,39283,0639283,Lagunitas-Forest Knolls,Lagunitas-Forest Knolls CDP,57,U2,10998147,0
725581,7211246,Headquarters,2017,66000,0666000,San Diego,San Diego city,25,C1,844036546,120533495
725591,7211279,Dempster Vineyard Dam,2017,24960,0624960,Forestville,Forestville CDP,57,U1,13615411,0
725597,7211290,Alpine Creek Fish Passage Barrier,2017,39318,0639318,La Honda,La Honda CDP,57,U1,11022981,20735
725597,7211291,DELETED: Only worksite above is needed,2017,39318,0639318,La Honda,La Honda CDP,57,U1,11022981,20735
725621,7211436,Project Sites,2017,02476,0602476,Arcata,Arcata city,25,C1,24399923,5229392
725625,7211440,"Mill Creek Subbasin, Smith River, Del Norte County, California",2017,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
725626,7211438,Ventura River basin,2017,65042,0665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,25,C1,56681176,26953060
1551969001612,1551969001827,Data/Project Management Site,2018,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
1551969005905,1551969006076,Salmonid Restoration Federation headquarters,2018,23042,0623042,Eureka,Eureka city,25,C1,24698637,13130764
1551969007196,1551969007375,Salmonid Restoration Federation headquarters,2018,23042,0623042,Eureka,Eureka city,25,C1,24698637,13130764
1551969008672,1551969008899,"CalTrout office, Ventura",2018,65042,0665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,25,C1,56681176,26953060
1551969009919,1551969011011,The Watershed Stewards Program Fortuna Office,2018,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
1551969060505,1551969060781,Ventura River Watershed (centralized location),2018,46702,0646702,Meiners Oaks,Meiners Oaks CDP,57,U1,6315365,0
1551969286862,1551969287034,Dempster Vineyard frost protection diversion,2018,24960,0624960,Forestville,Forestville CDP,57,U1,13615411,0
1551969292898,1551969293071,Lindsay Creek Project Reach,2018,24008,0624008,Fieldbrook,Fieldbrook CDP,57,U1,27111305,9982
1551969297197,1551969297624,Elk Creek,2018,32030,0632030,Happy Camp,Happy Camp CDP,57,U1,31357295,618829
1551969297197,1551969297644,Indian Creek (Mid Klamath tributary),2018,32030,0632030,Happy Camp,Happy Camp CDP,57,U1,31357295,618829
1551969297197,1551969297653,Little Grider Creek,2018,32030,0632030,Happy Camp,Happy Camp CDP,57,U1,31357295,618829
1551969305657,1551969305827,San Geronimo Large Woody Debris & Riparian Project,2018,67070,0667070,San Geronimo,San Geronimo CDP,57,U1,3906938,0
1551969314261,1551969314431,Cooper Mill Creek,2018,36126,0636126,Hydesville,Hydesville CDP,57,U1,19424163,0
1551969322654,1551969322831,Rohner Creek at 12th Street,2018,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
1551969323876,1551969324048,Stanley Wakefield Wildnerness Area,2018,20907,0620907,East Oakdale,East Oakdale CDP,57,U1,13966924,386258
1569882829450,1591648352969,Topanga Creek watershed,2018,78960,0678960,Topanga,Topanga CDP,57,U1,49538336,19528
1578344378778,1578344378974,Sandia Creek Bridge,2019,23462,0623462,Fallbrook,Fallbrook CDP,57,U1,45429891,47337
1578344973729,1578344973947,Upper Delilah,2019,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
1578344975976,1578344976179,Willits Creek,2019,08530,0608530,Brooktrails,Brooktrails CDP,57,U1,18835634,122096
1578345922402,1578345922603,South Coast Steelhead Coalition project area,2019,66000,0666000,San Diego,San Diego city,25,C1,844036546,120533495
1588190032469,1588190032736,"NOAA Fisheries, Southwest Fisheries Science Center",2019,69112,0669112,Santa Cruz,Santa Cruz city,25,C1,32996599,7998548
1588190033558,1588190033804,NOAA Fisheries Southwest Fisheries Science Center,2019,69112,0669112,Santa Cruz,Santa Cruz city,25,C1,32996599,7998548
